index,predicted
226479,375000.0
226480,348888.0
226481,375000.0
226482,463500.0
226483,346000.0
226484,398000.0
226485,430000.0
226486,323000.0
226487,431000.0
226488,320000.0
226489,320000.0
226490,430000.0
226491,323000.0
226492,323000.0
226493,345000.0
226494,422000.0
226495,360000.0
226496,453000.0
226497,375000.0
226498,470000.0
226499,414200.0
226500,485000.0
226501,544000.0
226502,438000.0
226503,350000.0
226504,439800.0
226505,340000.0
226506,318000.0
226507,318000.0
226508,439800.0
226509,370000.0
226510,403000.0
226511,515000.0
226512,355000.0
226513,429000.0
226514,320000.0
226515,300000.0
226516,384000.0
226517,300000.0
226518,317000.0
226519,397000.0
226520,317000.0
226521,315000.0
226522,420000.0
226523,375000.0
226524,445000.0
226525,508000.0
226526,508000.0
226527,441000.0
226528,420000.0
226529,363000.0
226530,408000.0
226531,501888.0
226532,590000.0
226533,408000.0
226534,485000.0
226535,435000.0
226536,435000.0
226537,513000.0
226538,343800.0
226539,420000.0
226540,365000.0
226541,450000.0
226542,530000.0
226543,425000.0
226544,435000.0
226545,500000.0
226546,552000.0
226547,560000.0
226548,405000.0
226549,570000.0
226550,490000.0
226551,650000.0
226552,456000.0
226553,552000.0
226554,340000.0
226555,275000.0
226556,460000.0
226557,445000.0
226558,345000.0
226559,445000.0
226560,382000.0
226561,420388.0
226562,345000.0
226563,480000.0
226564,345000.0
226565,337000.0
226566,320000.0
226567,325000.0
226568,430000.0
226569,375000.0
226570,333000.0
226571,390000.0
226572,287888.0
226573,390000.0
226574,342000.0
226575,287888.0
226576,281500.0
226577,316000.0
226578,312000.0
226579,330000.0
226580,330000.0
226581,570000.0
226582,570000.0
226583,570000.0
226584,615000.0
226585,688888.0
226586,720000.0
226587,690000.0
226588,850000.0
226589,910000.0
226590,535000.0
226591,710000.0
226592,442000.0
226593,452000.0
226594,735000.0
226595,800000.0
226596,918888.0
226597,890000.0
226598,350000.0
226599,401000.0
226600,350000.0
226601,273000.0
226602,262500.0
226603,250000.0
226604,235000.0
226605,277000.0
226606,275000.0
226607,267000.0
226608,316500.0
226609,316500.0
226610,315000.0
226611,305000.0
226612,460000.0
226613,285000.0
226614,396800.0
226615,308000.0
226616,500000.0
226617,580000.0
226618,643000.0
226619,643000.0
226620,580000.0
226621,378000.0
226622,362888.0
226623,560000.0
226624,420000.0
226625,390000.0
226626,371000.0
226627,525000.0
226628,815000.0
226629,500000.0
226630,845000.0
226631,488000.0
226632,845000.0
226633,730000.0
226634,728888.0
226635,244000.0
226636,298000.0
226637,295000.0
226638,396000.0
226639,333000.0
226640,400000.0
226641,290000.0
226642,315000.0
226643,315000.0
226644,338000.0
226645,343000.0
226646,338000.0
226647,410000.0
226648,330000.0
226649,320000.0
226650,355000.0
226651,358888.0
226652,370000.0
226653,411000.0
226654,411000.0
226655,370000.0
226656,364000.0
226657,440000.0
226658,440000.0
226659,370000.0
226660,370000.0
226661,468888.0
226662,389000.0
226663,470000.0
226664,481500.0
226665,398000.0
226666,450000.0
226667,491000.0
226668,400000.0
226669,408000.0
226670,400000.0
226671,420000.0
226672,440000.0
226673,418000.0
226674,430900.0
226675,495000.0
226676,405388.0
226677,375000.0
226678,380000.0
226679,435000.0
226680,453000.0
226681,440000.0
226682,457000.0
226683,405000.0
226684,450000.0
226685,425000.0
226686,390000.0
226687,459000.0
226688,445000.0
226689,442500.0
226690,490000.0
226691,375000.0
226692,467000.0
226693,478000.0
226694,431000.0
226695,431000.0
226696,415000.0
226697,463000.0
226698,415000.0
226699,410000.0
226700,538000.0
226701,425000.0
226702,450000.0
226703,545000.0
226704,498000.0
226705,525000.0
226706,535000.0
226707,560000.0
226708,480000.0
226709,520000.0
226710,500000.0
226711,523000.0
226712,480000.0
226713,418000.0
226714,520000.0
226715,460000.0
226716,510000.0
226717,523000.0
226718,728000.0
226719,483000.0
226720,540000.0
226721,650000.0
226722,520000.0
226723,441000.0
226724,465000.0
226725,488000.0
226726,630000.0
226727,616000.0
226728,660000.0
226729,655000.0
226730,605000.0
226731,770000.0
226732,715000.0
226733,648888.0
226734,260000.0
226735,367000.0
226736,285000.0
226737,296500.0
226738,296500.0
226739,300000.0
226740,345000.0
226741,336000.0
226742,350500.0
226743,370000.0
226744,370000.0
226745,395000.0
226746,436000.0
226747,395000.0
226748,380000.0
226749,400000.0
226750,345000.0
226751,348000.0
226752,348000.0
226753,379000.0
226754,505000.0
226755,505000.0
226756,443888.0
226757,505000.0
226758,365000.0
226759,375000.0
226760,492000.0
226761,485000.0
226762,506500.0
226763,477000.0
226764,505000.0
226765,420000.0
226766,596800.0
226767,500000.0
226768,650000.0
226769,635000.0
226770,715000.0
226771,732000.0
226772,688000.0
226773,639000.0
226774,810000.0
226775,275000.0
226776,225000.0
226777,250000.0
226778,305000.0
226779,250000.0
226780,265000.0
226781,251000.0
226782,365000.0
226783,285000.0
226784,239500.0
226785,265000.0
226786,255250.0
226787,330500.0
226788,310750.0
226789,297800.0
226790,300000.0
226791,297800.0
226792,310750.0
226793,285000.0
226794,308000.0
226795,328000.0
226796,387000.0
226797,350000.0
226798,370000.0
226799,412000.0
226800,356500.0
226801,315000.0
226802,405000.0
226803,313000.0
226804,286144.0
226805,334000.0
226806,355000.0
226807,225000.0
226808,410000.0
226809,410000.0
226810,410000.0
226811,410000.0
226812,430000.0
226813,247000.0
226814,410000.0
226815,380000.0
226816,370000.0
226817,400000.0
226818,360000.0
226819,328000.0
226820,450000.0
226821,332000.0
226822,336000.0
226823,338000.0
226824,348000.0
226825,403888.0
226826,395000.0
226827,368000.0
226828,375000.0
226829,338000.0
226830,375000.0
226831,433000.0
226832,446500.0
226833,570000.0
226834,378000.0
226835,450000.0
226836,375000.0
226837,375000.0
226838,400000.0
226839,355000.0
226840,355000.0
226841,460000.0
226842,438000.0
226843,412500.0
226844,355000.0
226845,343000.0
226846,345000.0
226847,303000.0
226848,393000.0
226849,308000.0
226850,343000.0
226851,415000.0
226852,405000.0
226853,468000.0
226854,435000.0
226855,373000.0
226856,433000.0
226857,453000.0
226858,463400.0
226859,463400.0
226860,463400.0
226861,470000.0
226862,440000.0
226863,470000.0
226864,452500.0
226865,330000.0
226866,430000.0
226867,468000.0
226868,468000.0
226869,465000.0
226870,515000.0
226871,385000.0
226872,437000.0
226873,445000.0
226874,460000.0
226875,375000.0
226876,460000.0
226877,430000.0
226878,361500.0
226879,385000.0
226880,395000.0
226881,395000.0
226882,622000.0
226883,622000.0
226884,468000.0
226885,476000.0
226886,425000.0
226887,524000.0
226888,502000.0
226889,503000.0
226890,561188.0
226891,505000.0
226892,500000.0
226893,510000.0
226894,503000.0
226895,488000.0
226896,502000.0
226897,495000.0
226898,450000.0
226899,548000.0
226900,484000.0
226901,510000.0
226902,490000.0
226903,495000.0
226904,478000.0
226905,390000.0
226906,441000.0
226907,438000.0
226908,438000.0
226909,488000.0
226910,430000.0
226911,410000.0
226912,400000.0
226913,445000.0
226914,445000.0
226915,430000.0
226916,435000.0
226917,433000.0
226918,528000.0
226919,490000.0
226920,518000.0
226921,535000.0
226922,668000.0
226923,528000.0
226924,556000.0
226925,533500.0
226926,523000.0
226927,600000.0
226928,555000.0
226929,605000.0
226930,520000.0
226931,548000.0
226932,648000.0
226933,560000.0
226934,286000.0
226935,365000.0
226936,304000.0
226937,340000.0
226938,304000.0
226939,444488.88
226940,500000.0
226941,308000.0
226942,305000.0
226943,285500.0
226944,238000.0
226945,270000.0
226946,750800.0
226947,290000.0
226948,758000.0
226949,275000.0
226950,325000.0
226951,287000.0
226952,350000.0
226953,505000.0
226954,350000.0
226955,348000.0
226956,320000.0
226957,350000.0
226958,320000.0
226959,485000.0
226960,378000.0
226961,340000.0
226962,300000.0
226963,322000.0
226964,465000.0
226965,686000.0
226966,830000.0
226967,598000.0
226968,598000.0
226969,639888.0
226970,650000.0
226971,584000.0
226972,624500.0
226973,624500.0
226974,569000.0
226975,690000.0
226976,715000.0
226977,440000.0
226978,525000.0
226979,485000.0
226980,405000.0
226981,420888.0
226982,635000.0
226983,440000.0
226984,635000.0
226985,679888.0
226986,635000.0
226987,945000.0
226988,965000.0
226989,665000.0
226990,680000.0
226991,618000.0
226992,740000.0
226993,540000.0
226994,756000.0
226995,800000.0
226996,800000.0
226997,610000.0
226998,660000.0
226999,460000.0
227000,450000.0
227001,390000.0
227002,567000.0
227003,563000.0
227004,577000.0
227005,572555.0
227006,572555.0
227007,455000.0
227008,475000.0
227009,453000.0
227010,404000.0
227011,429000.0
227012,445000.0
227013,405000.0
227014,405000.0
227015,395000.0
227016,396000.0
227017,396000.0
227018,425000.0
227019,448000.0
227020,383000.0
227021,465000.0
227022,482000.0
227023,533000.0
227024,533000.0
227025,536000.0
227026,465000.0
227027,487000.0
227028,420000.0
227029,483000.0
227030,548000.0
227031,460000.0
227032,547000.0
227033,540000.0
227034,510000.0
227035,498000.0
227036,535000.0
227037,445000.0
227038,578000.0
227039,539000.0
227040,720000.0
227041,720000.0
227042,760000.0
227043,760000.0
227044,621000.0
227045,621000.0
227046,663000.0
227047,575000.0
227048,635000.0
227049,598000.0
227050,630000.0
227051,255000.0
227052,250000.0
227053,358000.0
227054,345000.0
227055,345000.0
227056,378000.0
227057,345000.0
227058,322000.0
227059,328000.0
227060,328000.0
227061,328000.0
227062,322000.0
227063,378000.0
227064,362000.0
227065,362000.0
227066,328000.0
227067,328000.0
227068,370000.0
227069,415000.0
227070,440000.0
227071,420000.0
227072,405000.0
227073,460000.0
227074,390000.0
227075,419000.0
227076,453000.0
227077,455688.0
227078,453000.0
227079,430000.0
227080,466500.0
227081,453000.0
227082,434500.0
227083,434500.0
227084,390000.0
227085,390000.0
227086,430000.0
227087,443000.0
227088,525000.0
227089,390000.0
227090,470000.0
227091,520000.0
227092,520000.0
227093,515000.0
227094,400000.0
227095,538000.0
227096,475000.0
227097,365000.0
227098,420000.0
227099,515000.0
227100,518000.0
227101,415000.0
227102,525000.0
227103,530000.0
227104,520000.0
227105,415000.0
227106,500000.0
227107,482500.0
227108,538000.0
227109,440000.0
227110,465000.0
227111,450000.0
227112,470000.0
227113,415000.0
227114,520000.0
227115,428000.0
227116,465000.0
227117,530000.0
227118,528000.0
227119,365000.0
227120,361888.0
227121,508000.0
227122,405000.0
227123,470000.0
227124,472000.0
227125,440000.0
227126,428000.0
227127,438000.0
227128,440000.0
227129,508888.0
227130,468000.0
227131,405000.0
227132,580000.0
227133,527000.0
227134,430000.0
227135,415000.0
227136,580000.0
227137,398000.0
227138,430000.0
227139,406000.0
227140,518000.0
227141,585000.0
227142,583000.0
227143,455000.0
227144,535000.0
227145,583000.0
227146,600000.0
227147,460000.0
227148,490000.0
227149,452500.0
227150,518000.0
227151,592000.0
227152,425000.0
227153,480000.0
227154,458000.0
227155,545000.0
227156,460000.0
227157,472666.67
227158,420000.0
227159,420000.0
227160,535000.0
227161,636000.0
227162,535000.0
227163,468000.0
227164,597000.0
227165,470000.0
227166,533888.0
227167,508000.0
227168,502000.0
227169,533888.0
227170,533888.0
227171,608700.0
227172,625000.0
227173,272000.0
227174,262500.0
227175,300000.0
227176,330000.0
227177,265000.0
227178,300000.0
227179,340000.0
227180,565000.0
227181,565000.0
227182,285000.0
227183,565000.0
227184,445000.0
227185,520000.0
227186,280000.0
227187,410000.0
227188,486000.0
227189,486000.0
227190,364333.33
227191,384000.0
227192,384000.0
227193,422000.0
227194,350000.0
227195,430000.0
227196,435000.0
227197,450000.0
227198,437500.0
227199,448000.0
227200,370000.0
227201,570000.0
227202,470000.0
227203,608000.0
227204,400000.0
227205,445000.0
227206,355000.0
227207,368000.0
227208,339000.0
227209,410000.0
227210,707000.0
227211,550000.0
227212,710000.0
227213,560000.0
227214,770000.0
227215,789000.0
227216,780000.0
227217,570000.0
227218,655000.0
227219,610000.0
227220,580000.0
227221,735000.0
227222,488000.0
227223,825000.0
227224,805000.0
227225,710000.0
227226,675000.0
227227,630000.0
227228,700000.0
227229,745000.0
227230,670000.0
227231,747000.0
227232,790000.0
227233,850000.0
227234,680000.0
227235,875000.0
227236,825000.0
227237,875000.0
227238,928000.0
227239,958000.0
227240,431444.0
227241,410000.0
227242,410000.0
227243,333000.0
227244,408000.0
227245,445000.0
227246,365000.0
227247,398500.0
227248,355000.0
227249,360000.0
227250,333000.0
227251,350000.0
227252,360000.0
227253,360000.0
227254,420000.0
227255,375000.0
227256,300000.0
227257,390000.0
227258,295000.0
227259,350000.0
227260,445000.0
227261,380000.0
227262,380000.0
227263,420000.0
227264,445000.0
227265,460000.0
227266,363000.0
227267,515000.0
227268,488000.0
227269,430000.0
227270,477000.0
227271,406000.0
227272,497000.0
227273,478000.0
227274,486000.0
227275,425000.0
227276,465000.0
227277,445000.0
227278,425000.0
227279,365000.0
227280,425000.0
227281,500000.0
227282,375000.0
227283,465000.0
227284,425000.0
227285,580000.0
227286,530000.0
227287,600000.0
227288,478000.0
227289,470000.0
227290,468888.0
227291,570000.0
227292,215000.0
227293,215000.0
227294,215000.0
227295,215000.0
227296,281000.0
227297,375000.0
227298,278000.0
227299,278000.0
227300,320000.0
227301,345000.0
227302,350000.0
227303,345000.0
227304,345000.0
227305,325000.0
227306,345000.0
227307,440000.0
227308,360000.0
227309,447000.0
227310,440000.0
227311,415000.0
227312,380000.0
227313,455000.0
227314,502000.0
227315,415000.0
227316,455000.0
227317,502000.0
227318,495000.0
227319,528000.0
227320,505000.0
227321,608888.0
227322,528000.0
227323,515000.0
227324,543000.0
227325,608888.0
227326,510000.0
227327,502000.0
227328,498944.0
227329,446000.0
227330,488000.0
227331,450000.0
227332,338000.0
227333,425000.0
227334,475000.0
227335,470000.0
227336,512888.0
227337,420000.0
227338,400000.0
227339,468000.0
227340,420000.0
227341,415000.0
227342,490000.0
227343,388000.0
227344,375000.0
227345,375000.0
227346,375000.0
227347,360000.0
227348,393000.0
227349,375000.0
227350,375000.0
227351,393000.0
227352,388000.0
227353,393000.0
227354,362000.0
227355,448000.0
227356,410000.0
227357,355000.0
227358,340000.0
227359,426000.0
227360,502000.0
227361,608888.0
227362,425000.0
227363,475000.0
227364,438800.0
227365,425000.0
227366,470000.0
227367,470000.0
227368,470000.0
227369,435000.0
227370,438800.0
227371,475000.0
227372,412000.0
227373,525000.0
227374,436888.0
227375,412000.0
227376,490000.0
227377,412000.0
227378,398000.0
227379,395000.0
227380,525000.0
227381,440000.0
227382,408000.0
227383,440000.0
227384,398000.0
227385,398000.0
227386,458000.0
227387,385000.0
227388,525000.0
227389,520000.0
227390,453000.0
227391,448000.0
227392,460000.0
227393,410000.0
227394,448000.0
227395,380000.0
227396,505000.0
227397,545000.0
227398,534333.33
227399,534333.33
227400,520000.0
227401,553000.0
227402,453400.0
227403,400000.0
227404,553000.0
227405,360000.0
227406,463000.0
227407,515000.0
227408,360000.0
227409,483000.0
227410,445000.0
227411,500000.0
227412,440000.0
227413,477500.0
227414,513000.0
227415,430000.0
227416,435000.0
227417,412000.0
227418,627500.0
227419,455000.0
227420,592000.0
227421,490000.0
227422,570000.0
227423,570000.0
227424,570000.0
227425,251500.0
227426,362500.0
227427,346000.0
227428,320000.0
227429,397000.0
227430,400000.0
227431,265000.0
227432,500000.0
227433,518000.0
227434,472100.0
227435,422000.0
227436,422000.0
227437,505000.0
227438,430000.0
227439,500000.0
227440,350000.0
227441,390000.0
227442,350000.0
227443,310000.0
227444,399000.0
227445,410000.0
227446,390000.0
227447,418000.0
227448,453000.0
227449,453000.0
227450,428888.0
227451,428888.0
227452,650000.0
227453,603888.0
227454,720000.0
227455,700000.0
227456,768000.0
227457,528000.0
227458,500000.0
227459,462000.0
227460,490000.0
227461,725000.0
227462,660000.0
227463,575000.0
227464,575000.0
227465,690000.0
227466,702888.0
227467,630000.0
227468,720000.0
227469,635000.0
227470,281000.0
227471,370000.0
227472,385000.0
227473,298000.0
227474,405000.0
227475,310000.0
227476,385000.0
227477,330000.0
227478,345000.0
227479,350000.0
227480,300000.0
227481,290000.0
227482,393000.0
227483,323000.0
227484,295000.0
227485,300000.0
227486,335000.0
227487,300000.0
227488,298800.0
227489,328000.0
227490,320000.0
227491,300000.0
227492,350000.0
227493,318000.0
227494,361500.0
227495,361500.0
227496,350000.0
227497,335000.0
227498,318000.0
227499,325000.0
227500,320000.0
227501,595000.0
227502,415000.0
227503,411000.0
227504,390000.0
227505,510000.0
227506,411000.0
227507,490000.0
227508,451000.0
227509,420000.0
227510,460000.0
227511,500000.0
227512,500000.0
227513,418000.0
227514,433000.0
227515,510000.0
227516,510000.0
227517,458000.0
227518,425000.0
227519,440000.0
227520,457000.0
227521,470000.0
227522,468000.0
227523,378000.0
227524,375000.0
227525,385000.0
227526,369000.0
227527,385000.0
227528,454000.0
227529,440000.0
227530,440000.0
227531,375000.0
227532,445000.0
227533,427000.0
227534,427000.0
227535,425000.0
227536,454000.0
227537,426000.0
227538,465000.0
227539,420000.0
227540,358000.0
227541,390000.0
227542,443500.0
227543,365000.0
227544,428000.0
227545,475000.0
227546,491500.0
227547,580000.0
227548,530000.0
227549,530000.0
227550,565000.0
227551,565000.0
227552,525000.0
227553,480000.0
227554,480000.0
227555,703500.0
227556,538000.0
227557,502000.0
227558,534000.0
227559,520000.0
227560,537000.0
227561,435000.0
227562,435000.0
227563,505000.0
227564,500000.0
227565,510000.0
227566,500000.0
227567,568000.0
227568,570000.0
227569,540000.0
227570,535000.0
227571,512000.0
227572,545000.0
227573,495000.0
227574,450000.0
227575,497500.0
227576,665000.0
227577,715000.0
227578,715000.0
227579,758500.0
227580,613000.0
227581,590000.0
227582,818000.0
227583,670000.0
227584,540000.0
227585,850000.0
227586,830000.0
227587,850000.0
227588,286888.0
227589,275000.0
227590,322000.0
227591,290000.0
227592,318000.0
227593,270000.0
227594,305000.0
227595,380000.0
227596,351500.0
227597,318000.0
227598,348000.0
227599,318000.0
227600,290000.0
227601,500000.0
227602,354500.0
227603,335250.0
227604,221888.0
227605,350000.0
227606,336000.0
227607,245000.0
227608,245000.0
227609,245000.0
227610,275000.0
227611,353000.0
227612,280944.0
227613,351000.0
227614,275000.0
227615,262000.0
227616,295000.0
227617,405000.0
227618,397000.0
227619,404000.0
227620,350000.0
227621,800000.0
227622,608888.0
227623,608888.0
227624,610000.0
227625,538000.0
227626,538000.0
227627,360000.0
227628,378000.0
227629,395000.0
227630,445000.0
227631,420000.0
227632,472000.0
227633,458000.0
227634,470000.0
227635,470000.0
227636,420000.0
227637,500000.0
227638,500000.0
227639,910000.0
227640,900000.0
227641,905000.0
227642,995000.0
227643,940000.0
227644,830000.0
227645,855000.0
227646,810000.0
227647,765000.0
227648,675000.0
227649,675000.0
227650,700000.0
227651,725000.0
227652,605500.0
227653,505000.0
227654,750000.0
227655,245000.0
227656,266000.0
227657,331000.0
227658,320000.0
227659,318000.0
227660,283000.0
227661,260000.0
227662,323000.0
227663,308000.0
227664,343888.0
227665,320000.0
227666,350000.0
227667,262500.0
227668,270000.0
227669,323000.0
227670,365000.0
227671,365000.0
227672,264000.0
227673,286000.0
227674,288000.0
227675,385000.0
227676,350000.0
227677,327000.0
227678,357500.0
227679,313800.0
227680,430000.0
227681,345000.0
227682,385000.0
227683,320000.0
227684,436800.0
227685,380000.0
227686,350000.0
227687,382000.0
227688,375000.0
227689,358000.0
227690,408000.0
227691,382000.0
227692,366000.0
227693,428000.0
227694,350000.0
227695,305000.0
227696,404000.0
227697,343000.0
227698,300000.0
227699,318000.0
227700,325000.0
227701,328000.0
227702,333000.0
227703,380000.0
227704,410000.0
227705,343000.0
227706,368000.0
227707,438000.0
227708,345000.0
227709,407000.0
227710,375000.0
227711,460000.0
227712,398000.0
227713,398000.0
227714,398000.0
227715,365000.0
227716,435000.0
227717,460000.0
227718,366000.0
227719,360000.0
227720,398000.0
227721,380000.0
227722,321000.0
227723,351000.0
227724,402888.0
227725,390000.0
227726,390000.0
227727,390000.0
227728,413000.0
227729,390000.0
227730,310000.0
227731,350000.0
227732,320000.0
227733,380000.0
227734,416500.0
227735,478000.0
227736,380000.0
227737,358000.0
227738,350000.0
227739,399000.0
227740,452000.0
227741,390000.0
227742,390000.0
227743,345000.0
227744,359300.0
227745,345000.0
227746,345000.0
227747,345000.0
227748,370000.0
227749,390000.0
227750,354700.0
227751,360000.0
227752,354700.0
227753,405000.0
227754,405000.0
227755,389000.0
227756,354700.0
227757,354700.0
227758,384000.0
227759,370000.0
227760,378000.0
227761,376000.0
227762,336888.0
227763,380000.0
227764,431500.0
227765,438000.0
227766,391000.0
227767,338000.0
227768,340000.0
227769,377000.0
227770,470000.0
227771,435000.0
227772,420000.0
227773,520000.0
227774,395000.0
227775,400000.0
227776,415000.0
227777,375000.0
227778,390000.0
227779,460000.0
227780,445000.0
227781,410000.0
227782,534000.0
227783,532000.0
227784,465000.0
227785,532000.0
227786,480000.0
227787,463000.0
227788,380000.0
227789,446000.0
227790,470000.0
227791,449000.0
227792,480000.0
227793,442000.0
227794,468000.0
227795,454000.0
227796,493800.0
227797,460000.0
227798,475000.0
227799,429000.0
227800,385000.0
227801,489000.0
227802,470000.0
227803,475000.0
227804,453000.0
227805,455000.0
227806,502000.0
227807,438000.0
227808,555000.0
227809,445000.0
227810,472000.0
227811,378000.0
227812,715000.0
227813,550000.0
227814,510000.0
227815,605000.0
227816,590000.0
227817,540000.0
227818,532333.33
227819,520000.0
227820,528000.0
227821,520000.0
227822,597000.0
227823,508000.0
227824,555000.0
227825,588000.0
227826,620000.0
227827,692500.0
227828,520000.0
227829,567000.0
227830,680000.0
227831,715000.0
227832,710000.0
227833,535000.0
227834,336000.0
227835,283000.0
227836,300000.0
227837,361500.0
227838,370000.0
227839,310000.0
227840,290000.0
227841,321000.0
227842,310000.0
227843,310666.67
227844,336000.0
227845,324000.0
227846,320000.0
227847,302000.0
227848,269000.0
227849,328000.0
227850,268000.0
227851,313500.0
227852,313000.0
227853,250000.0
227854,312000.0
227855,315000.0
227856,268000.0
227857,350000.0
227858,328000.0
227859,350000.0
227860,312500.0
227861,260000.0
227862,302000.0
227863,315000.0
227864,285000.0
227865,295000.0
227866,255000.0
227867,272000.0
227868,250000.0
227869,250000.0
227870,335000.0
227871,331888.0
227872,256000.0
227873,300000.0
227874,325000.0
227875,250000.0
227876,334300.0
227877,334300.0
227878,357000.0
227879,410000.0
227880,400000.0
227881,449000.0
227882,343000.0
227883,400000.0
227884,358000.0
227885,435000.0
227886,310000.0
227887,388400.0
227888,305000.0
227889,405000.0
227890,340000.0
227891,468688.0
227892,370000.0
227893,455000.0
227894,335000.0
227895,401000.0
227896,380000.0
227897,375000.0
227898,320000.0
227899,382000.0
227900,247000.0
227901,430000.0
227902,379000.0
227903,400000.0
227904,382000.0
227905,310000.0
227906,410000.0
227907,408000.0
227908,383000.0
227909,340000.0
227910,385000.0
227911,415000.0
227912,345000.0
227913,400000.0
227914,247000.0
227915,371444.0
227916,400000.0
227917,399000.0
227918,365000.0
227919,400000.0
227920,380000.0
227921,380000.0
227922,380000.0
227923,439000.0
227924,428000.0
227925,346500.0
227926,375000.0
227927,365000.0
227928,430000.0
227929,335000.0
227930,315000.0
227931,460000.0
227932,378000.0
227933,401500.0
227934,357000.0
227935,401500.0
227936,340000.0
227937,346500.0
227938,358000.0
227939,378000.0
227940,378000.0
227941,383000.0
227942,330000.0
227943,323000.0
227944,408000.0
227945,335000.0
227946,310000.0
227947,416888.0
227948,335000.0
227949,378000.0
227950,350000.0
227951,330000.0
227952,506000.0
227953,428750.0
227954,518888.0
227955,535000.0
227956,518888.0
227957,518888.0
227958,510000.0
227959,430000.0
227960,545000.0
227961,430000.0
227962,453000.0
227963,510000.0
227964,465000.0
227965,487500.0
227966,470000.0
227967,483000.0
227968,483000.0
227969,518888.0
227970,420000.0
227971,455000.0
227972,420000.0
227973,420000.0
227974,528888.0
227975,680000.0
227976,553500.0
227977,695000.0
227978,708000.0
227979,510000.0
227980,300000.0
227981,355000.0
227982,407500.0
227983,510000.0
227984,383880.0
227985,310000.0
227986,330000.0
227987,300000.0
227988,450000.0
227989,378000.0
227990,370000.0
227991,350000.0
227992,313588.0
227993,338000.0
227994,330000.0
227995,305000.0
227996,310000.0
227997,370000.0
227998,340000.0
227999,310000.0
228000,307500.0
228001,291500.0
228002,300000.0
228003,290000.0
228004,280000.0
228005,278000.0
228006,280000.0
228007,328000.0
228008,408500.0
228009,328000.0
228010,327000.0
228011,316000.0
228012,328000.0
228013,285000.0
228014,326000.0
228015,266000.0
228016,295000.0
228017,303000.0
228018,303000.0
228019,337500.0
228020,411000.0
228021,328000.0
228022,398000.0
228023,290000.0
228024,385000.0
228025,380000.0
228026,450000.0
228027,675000.0
228028,472000.0
228029,442000.0
228030,462000.0
228031,448500.0
228032,388000.0
228033,515000.0
228034,478000.0
228035,500000.0
228036,465000.0
228037,525000.0
228038,525000.0
228039,375000.0
228040,460000.0
228041,391500.0
228042,403000.0
228043,410000.0
228044,430000.0
228045,503000.0
228046,450000.0
228047,525000.0
228048,450000.0
228049,615000.0
228050,655000.0
228051,615000.0
228052,602000.0
228053,810000.0
228054,810000.0
228055,660000.0
228056,670000.0
228057,610000.0
228058,610000.0
228059,628000.0
228060,650000.0
228061,740000.0
228062,580000.0
228063,580000.0
228064,583000.0
228065,768000.0
228066,880000.0
228067,220000.0
228068,276000.0
228069,371000.0
228070,333000.0
228071,305000.0
228072,276000.0
228073,305000.0
228074,390000.0
228075,300000.0
228076,340000.0
228077,265000.0
228078,273000.0
228079,240000.0
228080,317000.0
228081,281000.0
228082,317000.0
228083,281000.0
228084,281000.0
228085,317500.0
228086,364000.0
228087,280000.0
228088,340500.0
228089,288000.0
228090,308000.0
228091,290000.0
228092,315000.0
228093,314333.33
228094,318000.0
228095,340000.0
228096,325000.0
228097,345000.0
228098,310000.0
228099,318000.0
228100,323000.0
228101,285000.0
228102,337000.0
228103,321500.0
228104,355000.0
228105,323000.0
228106,338000.0
228107,575000.0
228108,500000.0
228109,465000.0
228110,500000.0
228111,382000.0
228112,390000.0
228113,580000.0
228114,390000.0
228115,450000.0
228116,415000.0
228117,380000.0
228118,382000.0
228119,380000.0
228120,380000.0
228121,435000.0
228122,382000.0
228123,350000.0
228124,430000.0
228125,365000.0
228126,330000.0
228127,455000.0
228128,435000.0
228129,388888.0
228130,480000.0
228131,485000.0
228132,410000.0
228133,452088.0
228134,788000.0
228135,640000.0
228136,510000.0
228137,590000.0
228138,635000.0
228139,705000.0
228140,665000.0
228141,660000.0
228142,680000.0
228143,680000.0
228144,555000.0
228145,645000.0
228146,568000.0
228147,490000.0
228148,530000.0
228149,615000.0
228150,800000.0
228151,670000.0
228152,610000.0
228153,800000.0
228154,718000.0
228155,718000.0
228156,827500.0
228157,420000.0
228158,388888.0
228159,386000.0
228160,455000.0
228161,738800.0
228162,449000.0
228163,526000.0
228164,680000.0
228165,515000.0
228166,530000.0
228167,500000.0
228168,505000.0
228169,546000.0
228170,535000.0
228171,603888.0
228172,830000.0
228173,610000.0
228174,800000.0
228175,603888.0
228176,573000.0
228177,495000.0
228178,625000.0
228179,725000.0
228180,625000.0
228181,770000.0
228182,760000.0
228183,755000.0
228184,785000.0
228185,785000.0
228186,600000.0
228187,950000.0
228188,800000.0
228189,985000.0
228190,335000.0
228191,348000.0
228192,260000.0
228193,345000.0
228194,285000.0
228195,263000.0
228196,285000.0
228197,296000.0
228198,300000.0
228199,367500.0
228200,326000.0
228201,300000.0
228202,300000.0
228203,325000.0
228204,230000.0
228205,272000.0
228206,338000.0
228207,272000.0
228208,300000.0
228209,238800.0
228210,300000.0
228211,265000.0
228212,312000.0
228213,255000.0
228214,278000.0
228215,255000.0
228216,255000.0
228217,460000.0
228218,380000.0
228219,423000.0
228220,423000.0
228221,491000.0
228222,430000.0
228223,400000.0
228224,415000.0
228225,443000.0
228226,345000.0
228227,345000.0
